hit_id,ch0,ch1,value
45411,8,125,0.0605857
45411,8,124,0.0690529
45411,7,126,0.054159
45411,8,123,0.074893
45411,9,120,0.0700456
45411,9,121,0.0682267
45411,8,126,0.00514343
45411,8,122,0.0109265
45411,9,119,0.0259735
45411,9,122,0.057537
45411,7,128,0.0385662
45412,218,816,0.0545571
45412,216,824,0.0556351
45412,216,825,0.0489196
45412,217,822,0.0638313
45412,217,819,0.0570146
45412,218,817,0.0140571
45412,217,823,0.00160573
45412,217,820,0.0703429
45412,217,817,0.0504493
45412,216,823,0.0562743
45412,217,821,0.0754473
45412,217,818,0.0621522
45412,218,815,0.0395673
45413,102,152,0.0678219
45413,102,149,0.0499575
45413,102,150,0.0583914
45413,102,147,0.00150864
45413,102,155,0.0610178
45413,102,154,0.0687634
45413,102,148,0.0733836
45413,102,153,0.0657935
45413,102,151,0.063244
45413,102,156,0.0288495
45414,174,221,0.0613932
45414,174,222,0.0637627
45414,174,228,0.0620954
45414,174,224,0.0652631
45414,174,227,0.0482526
45414,174,223,0.0598642
45414,174,225,0.0701459
45414,174,229,0.0376088
45414,174,220,0.0371607
45414,174,226,0.0648657
45415,71,247,0.0632485
45415,71,252,0.00939504
45415,70,252,0.0576116
45415,71,246,0.0688727
45415,72,244,0.00723692
45415,71,248,0.0556805
45415,71,251,0.0720882
45415,70,253,0.0254395
45415,71,245,0.0695537
45415,71,250,0.0619725
45415,71,249,0.0625181
45415,71,244,0.0333076
45416,30,99,0.0072135
45416,31,97,0.0717579
45416,31,98,0.0643824
45416,31,99,0.0498768
45416,30,101,0.0644268
45416,31,95,0.000779644
45416,31,96,0.0722902
45416,30,100,0.0642661
45416,32,94,0.0375796
45416,32,95,0.0769924
45416,30,103,0.0330237
45416,30,102,0.0576777
45417,249,1035,0.125944
45417,248,1034,0.0565655
45417,250,1035,0.0788008
45417,250,1036,0.0414413
45417,249,1034,0.0130871
45418,289,1242,0.0508485
45418,290,1249,0.0530619
45418,289,1241,0.0693424
45418,290,1252,0.0192498
45418,288,1235,0.046522
45418,289,1238,0.0441399
45418,288,1237,0.0730792
45418,289,1240,0.0657048
45418,288,1236,0.0493936
45418,290,1248,0.0615249
45418,287,1231,0.00109058
45418,290,1251,0.0619923
45418,290,1247,0.0541416
45418,290,1250,0.0566068
45418,288,1234,0.0603247
45418,291,1254,0.0640954
45418,288,1231,0.0524602
45418,291,1253,0.0529064
45418,290,1246,0.0581734
45418,288,1233,0.0522631
45418,289,1244,0.0684006
45418,291,1252,0.0479149
45418,290,1245,0.0443177
45418,289,1245,0.0122804
45418,291,1255,0.00140156
45418,287,1230,0.0277578
45418,289,1243,0.0602395
45418,288,1232,0.0576763
45418,288,1238,0.00602221
45418,289,1239,0.063507
45419,248,16,0.0214186
45419,249,12,0.0646534
45419,249,8,0.0668747
45419,248,15,0.058442
45419,249,9,0.0685039
45419,249,7,0.0208217
45419,249,13,0.0674273
45419,249,10,0.0759991
45419,249,11,0.0747412
45419,249,15,0.0125709
45419,249,14,0.0724459
45420,283,492,0.069059
45420,284,501,0.0744902
45420,283,496,0.0592357
45420,283,495,0.0690929
45420,284,502,0.0611236
45420,283,498,0.0150801
45420,284,498,0.0513
45420,284,499,0.0609511
45420,283,497,0.0758824
45420,284,503,0.0372708
45420,283,493,0.0667026
45420,283,494,0.0637997
45420,284,500,0.0532967
45421,315,630,0.0631599
45421,316,626,0.0686557
45421,315,631,0.0620392
45421,316,625,0.0588258
45421,316,628,0.0611636
45421,315,632,0.0622139
45421,315,633,0.0670831
45421,316,629,0.0424536
45421,315,634,0.045162
45421,316,627,0.0739176
45421,316,624,0.0085438
45421,315,629,0.0241704
45422,252,153,0.0574098
45422,252,154,0.0230605
45422,254,151,1.79605e-05
45422,251,154,0.0800182
45422,249,156,0.0436738
45422,251,155,0.0101768
45422,253,152,0.0512791
45422,253,153,0.0321022
45422,254,152,0.0479401
45422,250,155,0.0825013
45422,249,155,0.00509763
45423,226,758,0.0335611
45423,225,759,0.057478
45423,227,752,0.0385381
45423,225,758,0.0310488
45423,227,753,0.0623576
45423,227,755,0.00798658
45423,226,756,0.050959
45423,224,762,0.0585133
45423,226,757,0.0719233
45423,225,761,0.0655414
45423,226,755,0.0579263
45423,224,761,0.00799289
45423,227,754,0.0717889
45423,225,760,0.0696038
45424,240,386,0.0703342
45424,239,390,0.00996864
45424,240,388,0.0617823
45424,239,394,0.0660815
45424,240,385,0.0394744
45424,240,389,0.0521345
45424,240,387,0.0568373
45424,239,391,0.0614483
45424,240,390,0.064595
45424,239,392,0.0623523
45424,239,393,0.0664214
45425,38,690,0.0682945
45425,38,687,0.0558823
45425,38,691,0.0649731
45425,38,689,0.0665634
45425,37,692,0.0541535
45425,37,695,0.0612182
45425,38,688,0.0648226
45425,37,694,0.0645785
45425,37,691,0.00906621
45425,37,693,0.0476797
45425,37,696,0.0628438
45426,195,1049,0.0636162
45426,196,1041,0.0583745
45426,196,1043,0.0683802
45426,196,1046,0.0180924
45426,195,1048,0.0665376
45426,195,1047,0.0581966
45426,196,1040,0.0423428
45426,195,1050,0.0602556
45426,196,1045,0.0636329
45426,196,1044,0.0631117
45426,195,1046,0.0442404
45426,196,1042,0.0712966
45427,23,575,0.0510008
45427,22,571,0.0556945
45427,22,569,0.0577821
45427,23,578,0.0556524
45427,22,568,0.0361423
45427,22,570,0.0672022
45427,23,576,0.0609509
45427,22,572,0.0608536
45427,22,575,0.00392886
45427,22,574,0.0618569
45427,23,579,0.049778
45427,22,573,0.0611647
45427,23,577,0.0656582
45428,164,942,0.0296983
45428,164,948,0.0584436
45428,164,944,0.0549475
45428,164,946,0.0554675
45428,165,942,0.0307945
45428,165,941,0.0657482
45428,164,945,0.067005
45428,164,949,0.0638671
45428,164,943,0.0683016
45428,165,940,0.0257437
45428,164,950,0.049378
45428,164,947,0.0684712
45429,229,771,0.0606354
45429,231,771,0.0564312
45429,230,771,0.0634085
45429,234,771,0.0285735
45429,227,771,0.0387216
45429,228,771,0.0484785
45429,232,771,0.060321
45429,233,771,0.0676727
45430,167,540,0.0682909
45430,167,539,0.0611636
45430,168,537,0.034365
45430,169,532,0.0370844
45430,168,533,0.026237
45430,166,542,0.0205736
45430,168,536,0.0600271
45430,167,541,0.0418898
45430,169,533,0.0442682
45430,166,541,0.0217047
45430,167,537,0.0259209
45430,168,535,0.0583922
45430,168,534,0.0509409
45430,167,538,0.0708447
45431,100,751,0.0277577
45431,99,753,0.0733327
45431,101,744,0.00701868
45431,101,745,0.0631298
45431,99,754,0.0687864
45431,99,755,0.00451936
45431,100,746,0.046887
45431,99,752,0.0618225
45431,100,748,0.0650812
45431,100,747,0.0621158
45431,100,750,0.0749117
45431,99,751,0.0361423
45431,100,749,0.0569027
45431,101,746,0.0173754
45432,137,622,0.0587389
45432,136,623,0.0651517
45432,137,617,0.0577932
45432,137,615,0.0198218
45432,137,620,0.0730915
45432,136,622,0.00888669
45432,136,625,0.0165286
45432,137,618,0.050544
45432,136,624,0.0686011
45432,137,621,0.0637084
45432,137,616,0.0558784
45432,137,619,0.0606864
45433,320,803,0.107049
45433,320,804,0.0970771
45433,320,802,0.113273
45434,214,733,0.0742196
45434,214,734,0.0646152
45434,214,727,0.0655676
45434,213,736,0.0221598
45434,214,736,0.0101746
45434,214,735,0.0636685
45434,214,731,0.066222
45434,214,729,0.0760424
45434,214,730,0.0649393
45434,214,728,0.0568016
45434,214,732,0.0578221
45434,214,726,0.0303538
45435,163,884,0.0743243
45435,163,890,0.0711378
45435,163,891,0.0571333
45435,163,893,0.019974
45435,163,892,0.0619577
45435,163,889,0.0611813
45435,163,888,0.0695905
45435,163,883,0.0393894
45435,163,886,0.0536191
45435,163,887,0.0582416
45435,163,885,0.0441803
45436,122,626,0.00128709
45436,124,629,0.0120617
45436,121,624,0.0263573
45436,124,627,0.0252113
45436,124,628,0.089539
45436,122,624,0.0500298
45436,123,627,0.0675487
45436,122,625,0.077193
45436,121,623,0.0189971
45436,123,626,0.0822142
45437,212,265,0.0664554
45437,213,262,0.0638734
45437,212,268,0.0648545
45437,211,270,0.0440718
45437,212,266,0.0711413
45437,211,269,0.0713769
45437,213,264,0.0274879
45437,213,263,0.0672854
45437,211,268,0.0013216
45437,213,261,0.0392898
45437,212,264,0.0466495
45437,212,267,0.0639489
45438,284,1174,0.0405743
45438,284,1175,0.0626295
45438,284,1176,0.0625904
45438,285,1169,0.0150249
45438,285,1171,0.078177
45438,284,1178,0.00824716
45438,285,1172,0.0707103
45438,285,1170,0.0578636
45438,284,1177,0.0586596
45438,285,1173,0.0631991
45438,286,1169,0.0423923
45438,285,1174,0.0181959
45438,286,1168,0.0533213
45439,325,160,0.00374339
45439,324,161,0.044101
45439,326,160,0.0910466
45439,325,161,0.094649
45439,327,160,0.0877052
45440,150,617,0.0682428
45440,151,610,0.0699119
45440,150,618,0.0647678
45440,150,614,0.0580426
45440,150,615,0.0723654
45440,149,619,0.0206483
45440,151,611,0.0564922
45440,150,616,0.0545954
45440,151,612,0.00844341
45440,149,618,0.00443047
45440,150,613,0.0776837
45440,151,609,0.0221118
45440,150,612,0.05169
45441,228,15,0.0610896
45441,227,17,0.0394378
45441,228,11,0.0659633
45441,228,13,0.0652758
45441,228,12,0.057832
45441,228,14,0.0574077
45441,228,9,0.0314026
45441,227,18,0.0135777
45441,228,10,0.0639631
45441,228,17,0.0212428
45441,228,16,0.0625393
45442,31,162,0.0763313
45442,32,162,0.0830671
45442,34,162,0.0831248
45442,35,162,0.0200861
45442,33,162,0.0923661
45443,257,189,0.0634995
45443,257,183,0.0513406
45443,257,187,0.0670909
45443,257,188,0.0710441
45443,257,190,0.067583
45443,257,186,0.0637329
45443,257,182,0.0333369
45443,257,191,0.0364527
45443,257,184,0.0718704
45443,257,185,0.0645723
45444,103,1004,0.0616136
45444,103,1006,0.0603239
45444,102,1008,0.0685645
45444,103,1007,0.0140608
45444,102,1007,0.0485485
45444,102,1012,0.0583878
45444,102,1009,0.0591051
45444,102,1011,0.0719608
45444,102,1010,0.0608713
45444,102,1014,0.00263684
45444,102,1013,0.0612367
45444,103,1005,0.0715835
45444,103,1003,0.0228703
45445,184,983,0.0229647
45445,185,983,0.101517
45445,184,984,0.120488
45445,185,982,0.112276
45446,114,346,0.00640625
45446,115,342,0.0719357
45446,114,345,0.0584026
45446,117,336,0.052208
45446,116,338,0.0599338
45446,116,340,0.0595647
45446,116,337,0.0595592
45446,115,344,0.0678472
45446,115,345,0.00564161
45446,115,343,0.0662973
45446,117,333,0.00125659
45446,116,341,0.00699992
45446,116,339,0.0593106
45446,117,335,0.0551177
45446,117,334,0.0669146
45446,117,337,0.00441574
45446,115,341,0.0581122
45447,8,372,0.059032
45447,9,370,0.0296479
45447,8,374,0.062103
45447,9,369,0.000386149
45447,7,379,0.0555295
45447,7,381,0.0223825
45447,7,378,0.0502772
45447,7,380,0.0510972
45447,8,370,0.0196259
45447,7,377,0.027297
45447,8,377,0.0311227
45447,8,373,0.0652807
45447,8,376,0.0568223
45447,8,371,0.0545872
45447,8,375,0.0737676
45448,75,308,0.064908
45448,75,303,0.0587825
45448,75,306,0.0630809
45448,75,313,0.0599019
45448,75,312,0.0530813
45448,75,310,0.0631119
45448,75,311,0.0662541
45448,75,302,0.0295521
45448,75,307,0.0706154
45448,75,304,0.0568287
45448,75,305,0.0690709
45448,75,309,0.0680286
45449,145,153,0.0569647
45449,145,144,0.0577607
45449,145,152,0.0516398
45449,145,160,0.0582068
45449,145,167,0.0565981
45449,145,157,0.0606102
45449,145,172,0.0534066
45449,145,171,0.0549626
45449,145,174,0.0542164
45449,145,156,0.0564036
45449,145,162,0.0636779
45449,145,148,0.0582614
45449,145,146,0.0581318
45449,145,147,0.0618225
45449,145,155,0.0482599
45449,145,173,0.0521299
45449,145,178,0.0615938
45449,145,165,0.0560032
45449,145,168,0.0571786
45449,145,179,0.060806
45449,145,145,0.0510348
45449,145,175,0.0574254
45449,145,177,0.0573963
45449,145,161,0.0628062
45449,145,151,0.0582152
45449,145,150,0.0604423
45449,145,180,0.0621995
45449,145,154,0.0622089
45449,145,176,0.0573286
45449,145,159,0.0643926
45449,145,181,0.0555285
45449,145,164,0.0549186
45449,145,169,0.0563659
45449,145,166,0.0504695
45449,145,163,0.0558975
45449,145,170,0.043677
45449,145,143,0.00860923
45449,145,158,0.0549759
45449,145,149,0.0488921
45450,281,1013,0.0695217
45450,281,1009,0.0539561
45450,281,1007,0.059256
45450,281,1014,0.060285
45450,281,1012,0.055513
45450,282,1006,0.0311571
45450,282,1005,0.0501893
45450,281,1011,0.0649574
45450,282,1004,0.0621721
45450,281,1008,0.054275
45450,281,1006,0.0201077
45450,281,1015,0.0507575
45450,282,1003,0.0441701
45450,281,1010,0.0609997
45451,313,252,0.0035381
45451,313,250,0.0632044
45451,314,242,0.069616
45451,314,247,0.0103253
45451,314,243,0.0617656
45451,313,248,0.0662699
45451,313,247,0.0528845
45451,314,246,0.059816
45451,313,251,0.0696283
45451,314,241,0.0599529
45451,313,249,0.0562266
45451,314,240,0.0311617
45451,314,244,0.0579377
45451,314,245,0.0664633
45452,179,1105,0.070423
45452,177,1116,0.0601117
45452,177,1115,0.0552225
45452,178,1110,0.0602737
45452,176,1117,0.0288212
45452,178,1113,0.000918902
45452,179,1108,0.056567
45452,177,1113,0.0660205
45452,179,1107,0.0613594
45452,180,1104,0.0318189
45452,177,1117,0.0136641
45452,179,1106,0.0627002
45452,179,1104,0.0239018
45452,178,1108,0.00849103
45452,178,1111,0.0619212
45452,178,1112,0.0614941
45452,178,1109,0.050815
45452,177,1114,0.0676575
45453,268,313,0.0683316
45453,267,316,0.0615009
45453,268,314,0.0730295
45453,267,315,0.0150627
45453,268,311,0.0620493
45453,268,310,0.068698
45453,267,317,0.0609264
45453,268,312,0.0574123
45453,268,315,0.0535897
45453,268,309,0.0626251
45453,269,308,0.0382448
45453,267,319,0.0490398
45453,268,308,0.00785657
45453,267,318,0.0717826
45454,259,872,0.0686347
45454,259,873,0.0542198
45454,260,862,0.0565836
45454,259,874,0.0571183
45454,258,885,0.0553644
45454,259,867,0.0613413
45454,259,877,0.0631705
45454,258,882,0.0613656
45454,259,875,0.0571553
45454,258,889,0.0226571
45454,259,868,0.0567736
45454,260,860,0.0432058
45454,258,878,0.0107682
45454,258,887,0.0635106
45454,259,865,0.0410154
45454,259,876,0.0603994
45454,258,884,0.0616416
45454,259,864,0.0237918
45454,260,863,0.0603652
45454,258,881,0.0617643
45454,258,886,0.0505591
45454,259,878,0.0459561
45454,259,866,0.0566581
45454,259,869,0.0537357
45454,258,888,0.0630435
45454,258,883,0.0640856
45454,260,864,0.0227054
45454,259,870,0.054286
45454,259,871,0.050544
45454,260,861,0.0489115
45454,258,880,0.0595015
45454,258,879,0.0487672
45455,66,280,0.0617281
45455,63,299,0.0558766
45455,63,296,0.060961
45455,65,285,0.0597261
45455,66,281,0.0650844
45455,67,274,0.0489481
45455,63,297,0.0496412
45455,66,282,0.0635891
45455,64,288,0.0121256
45455,65,287,0.0536722
45455,66,277,0.0208874
45455,65,284,0.0696178
45455,63,295,0.0564872
45455,64,294,0.0243904
45455,65,283,0.0360932
45455,64,289,0.0615067
45455,66,279,0.0510453
45455,64,292,0.0556218
45455,62,301,0.00758187
45455,62,299,0.00278793
45455,63,294,0.0338418
45455,65,288,0.0435466
45455,66,283,0.013072
45455,67,276,0.0643183
45455,66,278,0.0537962
45455,63,298,0.0567469
45455,67,277,0.0324289
45455,67,275,0.0484796
45455,65,286,0.0642719
45455,64,293,0.0560214
45455,62,300,0.0551905
45455,64,290,0.0559685
45455,64,291,0.0602297
45456,215,1101,0.0659412
45456,216,1095,0.060644
45456,216,1094,0.0635553
45456,215,1100,0.0640429
45456,217,1090,0.0689958
45456,216,1097,0.064803
45456,216,1096,0.0559284
45456,216,1098,0.0283986
45456,215,1102,0.00739017
45456,217,1089,0.035628
45456,215,1098,0.0422289
45456,217,1093,0.0346534
45456,217,1092,0.0673309
45456,216,1093,0.0292585
45456,215,1099,0.0612592
45456,217,1091,0.0669967
45457,5,1089,0.014592
45457,5,1091,0.0538808
45457,5,1098,0.0600368
45457,5,1090,0.0688
45457,5,1093,0.0645535
45457,6,1088,0.0355398
45457,5,1096,0.0558254
45457,5,1099,0.0632258
45457,5,1095,0.0577162
45457,5,1100,0.0416113
45457,4,1100,0.0197746
45457,5,1092,0.0655364
45457,5,1094,0.0624141
45457,5,1097,0.0741705
45457,6,1089,0.0441175
45458,290,674,0.0584476
45458,289,677,0.0163219
45458,290,670,0.0650249
45458,290,675,0.0724458
45458,289,681,0.0235353
45458,289,680,0.0568533
45458,291,669,0.0547123
45458,289,679,0.0546743
45458,290,673,0.0512299
45458,290,669,0.0103909
45458,291,668,0.00734978
45458,290,677,0.0478959
45458,289,678,0.0635969
45458,290,671,0.0533042
45458,290,676,0.0510882
45458,290,672,0.0656859
45459,229,589,0.00863325
45459,229,588,0.0619609
45459,229,585,0.0621049
45459,228,592,0.0568251
45459,230,582,0.0669848
45459,230,583,0.0561881
45459,228,590,0.0709185
45459,228,591,0.062361
45459,228,593,0.0333266
45459,228,589,0.0494178
45459,229,584,0.0654828
45459,229,587,0.0652059
45459,229,586,0.0598976
45459,229,583,0.00593907
45459,230,581,0.0499773
45460,34,99,0.0630391
45460,34,103,0.0407102
45460,35,94,0.0659246
45460,35,95,0.0692504
45460,33,103,0.0189949
45460,33,104,0.0263103
45460,34,96,0.0608476
45460,34,97,0.0640087
45460,34,102,0.0562037
45460,34,101,0.059413
45460,34,98,0.0558013
45460,34,100,0.0734598
45460,35,93,0.0520725
45460,35,96,0.00147808
45461,83,1239,0.0516034
45461,82,1246,0.0599807
45461,83,1243,0.0214268
45461,81,1249,0.0261897
45461,83,1240,0.0588372
45461,82,1248,0.0693589
45461,82,1249,0.0354044
45461,84,1237,0.00497266
45461,82,1247,0.0773129
45461,83,1242,0.0570757
45461,82,1244,0.0551012
45461,83,1241,0.0644817
45461,83,1237,0.0505325
45461,83,1238,0.0589421
45461,81,1250,0.0179827
45461,82,1243,0.0350453
45461,82,1245,0.067228
45462,32,320,0.00783429
45462,31,323,0.0561563
45462,31,321,0.0656474
45462,31,325,0.046932
45462,32,315,0.0615191
45462,31,324,0.0679268
45462,30,325,0.023744
45462,32,314,0.0273635
45462,31,322,0.063603
45462,33,314,0.00110949
45462,32,319,0.054459
45462,32,317,0.0591338
45462,32,318,0.0620306
45462,32,316,0.0644406
45462,30,326,0.0160166
45462,31,320,0.0497983
45463,281,1259,0.0649753
45463,287,1241,0.0560728
45463,280,1262,0.0522763
45463,284,1252,0.0196326
45463,286,1244,0.0583683
45463,282,1256,0.0642896
45463,285,1247,0.0510215
45463,287,1243,0.0211313
45463,283,1254,0.062631
45463,288,1239,0.0566072
45463,280,1263,0.0112969
45463,288,1238,0.0344059
45463,281,1260,0.0545419
45463,283,1253,0.0590345
45463,283,1252,0.0378809
45463,286,1246,0.0197812
45463,285,1249,0.0215939
45463,282,1257,0.0473912
45463,287,1240,0.0311213
45463,285,1248,0.0579737
45463,288,1240,0.0221171
45463,281,1261,0.018504
45463,282,1258,0.0216231
45463,281,1258,0.0397026
45463,284,1251,0.0548015
45463,286,1243,0.0406049
45463,285,1246,0.0386406
45463,287,1242,0.057401
45463,284,1250,0.0549828
45463,284,1249,0.0413904
45463,280,1261,0.0391158
45463,282,1255,0.0399833
45463,283,1255,0.0188569
45463,286,1245,0.0419648
45464,72,242,0.0168128
45464,73,240,0.0613016
45464,73,239,0.0664408
45464,75,234,0.0159376
45464,74,237,0.0624689
45464,73,238,0.0628111
45464,75,230,0.0297698
45464,74,236,0.0637655
45464,74,238,0.00342566
45464,75,233,0.0602731
45464,76,230,0.000953642
45464,75,231,0.0624303
45464,75,232,0.0666043
45464,74,234,0.0456733
45464,72,241,0.0108203
45464,74,235,0.0596734
45464,73,241,0.0561265
45465,7,764,0.0564709
45465,8,755,0.0576238
45465,8,758,0.0553289
45465,6,765,0.0344604
45465,8,759,0.015351
45465,8,756,0.0621666
45465,7,762,0.0667969
45465,7,763,0.0584459
45465,8,757,0.0621
45465,6,766,0.00373481
45465,8,754,0.0514589
45465,8,753,0.0381737
45465,7,759,0.0412733
45465,7,765,0.019609
45465,7,761,0.0599941
45465,7,760,0.0642904
45466,237,957,0.0569381
45466,236,946,0.0667294
45466,238,963,0.0615223
45466,236,943,0.0621611
45466,237,952,0.0573474
45466,237,953,0.0566472
45466,238,964,0.0429984
45466,237,961,0.0585744
45466,237,949,0.0615267
45466,237,950,0.0608324
45466,237,954,0.0662933
45466,237,955,0.0667018
45466,237,956,0.0553533
45466,237,959,0.0728521
45466,236,942,0.00581654
45466,237,962,0.00565788
45466,236,945,0.0665866
45466,236,948,0.0528087
45466,236,944,0.0545489
45466,236,947,0.0746862
45466,237,960,0.055947
45466,238,962,0.0541353
45466,236,949,0.00134306
45466,237,958,0.0566216
45466,237,951,0.0561034
45467,90,374,0.0585598
45467,91,375,0.0869304
45467,91,374,0.0254291
45467,93,377,0.0672282
45467,92,375,0.0471308
45467,92,376,0.084362
45467,93,376,0.0515918
45468,299,174,0.0569302
45468,298,179,0.0609496
45468,298,181,0.0471071
45468,298,183,0.0363444
45468,299,173,0.0528803
45468,299,179,0.00150792
45468,299,175,0.0672987
45468,299,172,0.000572375
45468,299,178,0.0700707
45468,299,177,0.0513206
45468,299,176,0.0648612
45468,298,182,0.054467
45468,298,180,0.0554945
45468,300,172,0.0573255
45469,321,113,0.0574503
45469,320,119,0.0617555
45469,320,120,0.0545938
45469,320,123,0.0230988
45469,320,121,0.060211
45469,320,118,0.0695392
45469,320,122,0.0781618
